,Unnamed: 0,Chromophore,Solvent,Absorption max (nm),Emission max (nm),Lifetime (ns),Quantum yield,Molecular weight (g mol-1)
8312,8312,COc1cccc2oc(-c3cc4c(OC)cccc4oc3=O)cc12,CS(C)=O,389.0,484.0,30238.55666372906,0.68,322.31516
8313,8313,COc1cccc2oc(-c3cc4c(OC)cccc4oc3=O)cc12,O,384.0,521.0,30238.55666372906,0.3450245633446556,322.31516
8314,8314,COc1ccc2cc(-c3cc4ccc(OC)cc4oc3=O)oc2c1,Cc1ccccc1,395.0,465.0,30238.55666372906,0.3450245633446556,322.31516
8315,8315,COc1ccc2cc(-c3cc4ccc(OC)cc4oc3=O)oc2c1,CCOC(C)=O,390.0,465.0,30238.55666372906,0.3450245633446556,322.31516
8316,8316,COc1ccc2cc(-c3cc4ccc(OC)cc4oc3=O)oc2c1,CC#N,388.0,473.0,30238.55666372906,0.3450245633446556,322.31516
8317,8317,COc1ccc2cc(-c3cc4ccc(OC)cc4oc3=O)oc2c1,CS(C)=O,394.0,484.0,30238.55666372906,0.75,322.31516
8318,8318,COc1ccc2cc(-c3cc4ccc(OC)cc4oc3=O)oc2c1,O,361.0,500.2435736571546,30238.55666372906,0.3450245633446556,322.31516
8319,8319,O=c1oc2ccc(Br)cc2cc1-c1cc2cc(Br)ccc2o1,Cc1ccccc1,377.0,436.0,30238.55666372906,0.3450245633446556,420.05552
8320,8320,O=c1oc2ccc(Br)cc2cc1-c1cc2cc(Br)ccc2o1,CCOC(C)=O,371.0,431.0,30238.55666372906,0.3450245633446556,420.05552
8321,8321,O=c1oc2ccc(Br)cc2cc1-c1cc2cc(Br)ccc2o1,CC#N,370.0,433.0,30238.55666372906,0.3450245633446556,420.05552
8322,8322,O=c1oc2ccc(Br)cc2cc1-c1cc2cc(Br)ccc2o1,CS(C)=O,374.0,444.0,30238.55666372906,0.2,420.05552
8323,8323,O=c1oc2ccc(Br)cc2cc1-c1cc2cc(Br)ccc2o1,O,331.0,507.0,30238.55666372906,0.3450245633446556,420.05552
8324,8324,O=c1oc2ccc(Cl)cc2cc1-c1cc2cc(Cl)ccc2o1,Cc1ccccc1,375.0,433.0,30238.55666372906,0.3450245633446556,331.15352
8325,8325,O=c1oc2ccc(Cl)cc2cc1-c1cc2cc(Cl)ccc2o1,CCOC(C)=O,370.0,429.0,30238.55666372906,0.3450245633446556,331.15352
8326,8326,O=c1oc2ccc(Cl)cc2cc1-c1cc2cc(Cl)ccc2o1,CC#N,369.0,431.0,30238.55666372906,0.3450245633446556,331.15352
8327,8327,O=c1oc2ccc(Cl)cc2cc1-c1cc2cc(Cl)ccc2o1,CS(C)=O,373.0,488.0,30238.55666372906,0.2,331.15352
8328,8328,O=c1oc2ccc(Cl)cc2cc1-c1cc2cc(Cl)ccc2o1,O,327.0,473.0,30238.55666372906,0.3450245633446556,331.15352
8329,8329,COc1cc(Br)cc2cc(-c3cc4cc(Br)cc(OC)c4oc3=O)oc12,Cc1ccccc1,360.0,430.0,30238.55666372906,0.3450245633446556,480.10728
8330,8330,COc1cc(Br)cc2cc(-c3cc4cc(Br)cc(OC)c4oc3=O)oc12,CCOC(C)=O,355.0,434.0,30238.55666372906,0.3450245633446556,480.10728
8331,8331,COc1cc(Br)cc2cc(-c3cc4cc(Br)cc(OC)c4oc3=O)oc12,CC#N,353.0,381.0,30238.55666372906,0.3450245633446556,480.10728
8332,8332,COc1cc(Br)cc2cc(-c3cc4cc(Br)cc(OC)c4oc3=O)oc12,CS(C)=O,359.0,387.0,30238.55666372906,0.005,480.10728
8333,8333,COc1cc(Br)cc2cc(-c3cc4cc(Br)cc(OC)c4oc3=O)oc12,O,359.0,497.0,30238.55666372906,0.3450245633446556,480.10728
8334,8334,COc1cc2cc(-c3cc4cc(OC)c(OC)cc4oc3=O)oc2cc1OC,Cc1ccccc1,410.0,475.0,30238.55666372906,0.3450245633446556,382.36692
8335,8335,COc1cc2cc(-c3cc4cc(OC)c(OC)cc4oc3=O)oc2cc1OC,CCOC(C)=O,408.0,478.0,30238.55666372906,0.3450245633446556,382.36692
8336,8336,COc1cc2cc(-c3cc4cc(OC)c(OC)cc4oc3=O)oc2cc1OC,CC#N,404.0,493.0,30238.55666372906,0.3450245633446556,382.36692
8337,8337,COc1cc2cc(-c3cc4cc(OC)c(OC)cc4oc3=O)oc2cc1OC,CS(C)=O,411.0,500.0,30238.55666372906,0.07,382.36692
8338,8338,COc1cc2cc(-c3cc4cc(OC)c(OC)cc4oc3=O)oc2cc1OC,O,358.0,435.0,30238.55666372906,0.3450245633446556,382.36692
8339,8339,CN1CCN(c2ccc3c4c(cccc24)C(=O)c2ccccc2-3)CC1,C1CCCCC1,428.2,533.0,45177.0,0.424,328.4138
8340,8340,CN1CCN(c2ccc3c4c(cccc24)C(=O)c2ccccc2-3)CC1,Cc1ccccc1,443.8,569.0,13759.0,0.402,328.4138
8341,8341,CN1CCN(c2ccc3c4c(cccc24)C(=O)c2ccccc2-3)CC1,C1COCCO1,442.8,584.0,44995.0,0.38,328.4138
8342,8342,CN1CCN(c2ccc3c4c(cccc24)C(=O)c2ccccc2-3)CC1,ClC(Cl)Cl,455.4,601.0,45026.0,0.27,328.4138
8343,8343,CN1CCN(c2ccc3c4c(cccc24)C(=O)c2ccccc2-3)CC1,CCOC(C)=O,443.0,595.0,45147.0,0.296,328.4138
8344,8344,CN1CCN(c2ccc3c4c(cccc24)C(=O)c2ccccc2-3)CC1,C1CCOC1,446.0,593.0,10.0,0.294,328.4138
8345,8345,CN1CCN(c2ccc3c4c(cccc24)C(=O)c2ccccc2-3)CC1,CC(C)=O,449.6,615.0,16650.0,0.142,328.4138
8346,8346,CN1CCN(c2ccc3c4c(cccc24)C(=O)c2ccccc2-3)CC1,CN(C)C=O,454.4,621.0,46600.0,0.173,328.4138
8347,8347,CN1CCN(c2ccc3c4c(cccc24)C(=O)c2ccccc2-3)CC1,CC#N,453.8,619.0,19603.0,0.141,328.4138
8348,8348,CN1CCN(c2ccc3c4c(cccc24)C(=O)c2ccccc2-3)CC1,CS(C)=O,460.8,624.0,45054.0,0.154,328.4138
8349,8349,CN1CCN(c2ccc3c4c(cccc24)C(=O)c2ccccc2-3)CC1,CC1COC(=O)O1,459.0,619.0,45024.0,0.143,328.4138
8350,8350,CN1CCN(c2ccc3c4c(cccc24)C(=O)c2ccccc2-3)CC1,CCCCCCCCO,451.0,626.0,36281.0,0.136,328.4138
8351,8351,CN1CCN(c2ccc3c4c(cccc24)C(=O)c2ccccc2-3)CC1,CCCCCO,456.4,635.0,14001.0,0.071,328.4138
8352,8352,CN1CCN(c2ccc3c4c(cccc24)C(=O)c2ccccc2-3)CC1,CCCCO,454.6,632.0,44990.0,0.071,328.4138
8353,8353,CN1CCN(c2ccc3c4c(cccc24)C(=O)c2ccccc2-3)CC1,CCCO,455.4,637.0,24198.0,0.063,328.4138
8354,8354,CN1CCN(c2ccc3c4c(cccc24)C(=O)c2ccccc2-3)CC1,CCO,455.4,640.0,28185.0,0.051,328.4138
8355,8355,CN1CCN(c2ccc3c4c(cccc24)C(=O)c2ccccc2-3)CC1,CO,456.4,645.0,34001.0,0.042,328.4138
8356,8356,O=C1c2ccccc2-c2ccc(N3CCN(c4ccccc4)CC3)c3cccc1c23,C1CCCCC1,423.0,529.0,31229.0,0.424,390.48468
8357,8357,O=C1c2ccccc2-c2ccc(N3CCN(c4ccccc4)CC3)c3cccc1c23,Cc1ccccc1,435.8,562.0,45086.0,0.431,390.48468
8358,8358,O=C1c2ccccc2-c2ccc(N3CCN(c4ccccc4)CC3)c3cccc1c23,C1COCCO1,436.2,578.0,36008.0,0.42,390.48468
8359,8359,O=C1c2ccccc2-c2ccc(N3CCN(c4ccccc4)CC3)c3cccc1c23,ClC(Cl)Cl,443.0,591.0,32356.0,0.348,390.48468
8360,8360,O=C1c2ccccc2-c2ccc(N3CCN(c4ccccc4)CC3)c3cccc1c23,CCOC(C)=O,436.0,587.0,2.0,0.108,390.48468
8361,8361,O=C1c2ccccc2-c2ccc(N3CCN(c4ccccc4)CC3)c3cccc1c23,C1CCOC1,438.0,583.0,21582.0,0.123,390.48468
8362,8362,O=C1c2ccccc2-c2ccc(N3CCN(c4ccccc4)CC3)c3cccc1c23,CC(C)=O,441.2,601.0,0.09,0.011,390.48468
8363,8363,O=C1c2ccccc2-c2ccc(N3CCN(c4ccccc4)CC3)c3cccc1c23,CN(C)C=O,447.2,602.0,0.06,0.005,390.48468
8364,8364,O=C1c2ccccc2-c2ccc(N3CCN(c4ccccc4)CC3)c3cccc1c23,CC#N,444.0,603.0,0.03,0.005,390.48468
8365,8365,O=C1c2ccccc2-c2ccc(N3CCN(c4ccccc4)CC3)c3cccc1c23,CS(C)=O,452.0,613.0,0.06,0.004,390.48468
8366,8366,O=C1c2ccccc2-c2ccc(N3CCN(c4ccccc4)CC3)c3cccc1c23,CC1COC(=O)O1,445.6,614.0,0.09,0.009,390.48468
8367,8367,O=C1c2ccccc2-c2ccc(N3CCN(c4ccccc4)CC3)c3cccc1c23,CCCCCCCCO,445.0,590.0,0.29,0.018,390.48468
8368,8368,O=C1c2ccccc2-c2ccc(N3CCN(c4ccccc4)CC3)c3cccc1c23,CCCCCO,446.0,586.0,0.22,0.017,390.48468
8369,8369,O=C1c2ccccc2-c2ccc(N3CCN(c4ccccc4)CC3)c3cccc1c23,CCCCO,444.0,581.0,0.16,0.014,390.48468
8370,8370,O=C1c2ccccc2-c2ccc(N3CCN(c4ccccc4)CC3)c3cccc1c23,CCCO,445.0,586.0,0.22,0.021,390.48468
8371,8371,O=C1c2ccccc2-c2ccc(N3CCN(c4ccccc4)CC3)c3cccc1c23,CCO,446.8,589.0,0.07,0.007,390.48468
8372,8372,O=C1c2ccccc2-c2ccc(N3CCN(c4ccccc4)CC3)c3cccc1c23,CO,445.0,577.0,0.03,0.004,390.48468
8373,8373,c1cc2ccc3cccc4ccc(c1)c2c34,Cc1ccccc1,362.0,372.0,354.0,0.64,202.2554
8374,8374,O=C(O)CCCc1cc2ccc3cccc4ccc(c1)c2c34,CO,374.0,374.0,622.0,0.52,288.34504
8375,8375,CC1(C)OB(c2cc3ccc4cccc5ccc(c2)c3c45)OC1(C)C,Cc1ccccc1,385.0,386.0,82.0,0.72,328.21774
8376,8376,O=C(O)CCCOc1cc2ccc3cccc4ccc(c1)c2c34,CO,382.0,382.0,59.0,0.77,304.34404
8377,8377,BrCCCCCCCCCCCCOc1cc2ccc3cccc4ccc(c1)c2c34,Cc1ccccc1,384.0,384.0,60.0,0.59,465.47302
8378,8378,C(#Cc1cc2ccc3cccc4ccc(c1)c2c34)c1ccccc1,Cc1ccccc1,390.0,399.0,71.0,0.44,302.37516
8379,8379,COC(=O)c1ccc(-c2cc3ccc4cccc5ccc(c2)c3c45)cc1,Cc1ccccc1,364.0,406.0,74.0,0.43,336.38904
8380,8380,Cc1cc(C)c(B(c2ccc(-c3cc4ccc5cccc6ccc(c3)c4c56)cc2)c2c(C)cc(C)cc2C)c(C)c1,Cc1ccccc1,378.0,414.0,65.0,0.47,526.5289
8381,8381,Cc1cc(C)c(B(c2cc3ccc4cccc5ccc(c2)c3c45)c2c(C)cc(C)cc2C)c(C)c1,Cc1ccccc1,413.0,434.0,49.0,0.68,450.43114
8382,8382,CC1(C)OB(c2cc3ccc4cc(B5OC(C)(C)C(C)(C)O5)cc5ccc(c2)c3c45)OC1(C)C,Cc1ccccc1,398.0,400.0,36.0,0.88,454.18008
8383,8383,Oc1cc2ccc3cc(O)cc4ccc(c1)c2c34,CO,381.0,405.0,29.0,0.93,234.2534
8384,8384,C[Si](C)(C)C#Cc1cc2ccc3cc(C#C[Si](C)(C)C)cc4ccc(c1)c2c34,Cc1ccccc1,407.0,407.0,99.0,0.19,394.66444
8385,8385,C(#Cc1cc2ccc3cc(C#Cc4ccccc4)cc4ccc(c1)c2c34)c1ccccc1,Cc1ccccc1,410.0,418.0,16.0,0.29,402.49492
8386,8386,Cc1cc(C)c(B(c2ccc(C#Cc3cc4ccc5cc(C#Cc6ccc(B(c7c(C)cc(C)cc7C)c7c(C)cc(C)cc7C)cc6)cc6ccc(c3)c4c56)cc2)c2c(C)cc(C)cc2C)c(C)c1,Cc1ccccc1,414.0,426.0,58.0,0.46,898.8464
8387,8387,CN(C)c1ccc(C#Cc2cc3ccc4cc(C#Cc5ccc(N(C)C)cc5)cc5ccc(c2)c3c45)cc1,Cc1ccccc1,421.0,436.0,60.0,0.39,488.63232
8388,8388,CCCCCCCCOC(=O)c1ccc(-c2cc3ccc4cc(-c5ccc(C(=O)OCCCCCCCC)cc5)cc5ccc(c2)c3c45)cc1,Cc1ccccc1,404.0,421.0,49.0,0.33,666.899
8389,8389,COc1ccc(N(c2ccccc2)c2cc3ccc4cc(N(c5ccccc5)c5ccc(OC)cc5)cc5ccc(c2)c3c45)cc1,Cc1ccccc1,453.0,482.0,18.0,0.3,596.72808
8390,8390,O=C(O)CCCc1ccc2ccc3cccc4ccc1c2c34,CO,375.0,375.0,460.0,0.68,288.34504
8391,8391,CC1(C)OB(c2ccc3ccc4cccc5ccc2c3c45)OC1(C)C,Cc1ccccc1,378.0,379.0,35.0,0.81,328.21774
8392,8392,C(#Cc1ccc2ccc3cccc4ccc1c2c34)c1ccccc1,Cc1ccccc1,362.0,391.0,3.0,0.61,302.37516
8393,8393,Cc1cc(C)c(B(c2ccc(-c3ccc4ccc5cccc6ccc3c4c56)cc2)c2c(C)cc(C)cc2C)c(C)c1,Cc1ccccc1,355.0,431.0,2.0,0.61,526.5289
8394,8394,Cc1cc(C)c(B(c2c(C)cc(C)cc2C)c2ccc3ccc4cccc5ccc2c3c45)c(C)c1,Cc1ccccc1,399.0,423.0,3.0,0.71,450.43114
8395,8395,COc1cc2c(cc1-c1ccncc1)Cc1c3c(c4c(c1-2)-c1cc(OC)c(-c2ccncc2)cc1C4)C(=O)N(CCC(C)C)C3=O,C1CCOC1,407.0,456.0,45323.0,0.42,607.70802
8396,8396,COc1cc2c(cc1-c1ccc(C(F)(F)F)cc1)Cc1c3c(c4c(c1-2)-c1cc(OC)c(-c2ccc(C(F)(F)F)cc2)cc1C4)C(=O)N(CCC(C)C)C3=O,C1CCOC1,404.0,458.0,15738.0,0.45,741.72602
8397,8397,COc1cc2c(cc1-c1ccc(C#N)cc1)Cc1c3c(c4c(c1-2)-c1cc(OC)c(-c2ccc(C#N)cc2)cc1C4)C(=O)N(CCC(C)C)C3=O,C1CCOC1,409.0,460.0,44928.0,0.51,655.75202
8398,8398,COc1cc2c(cc1-c1ccc([N+](=O)[O-])cc1)Cc1c3c(c4c(c1-2)-c1cc(OC)c(-c2ccc([N+](=O)[O-])cc2)cc1C4)C(=O)N(CCC(C)C)C3=O,C1CCOC1,409.0,461.0,15707.0,0.11,695.72602
8399,8399,COc1cc2c(cc1-c1ccc(C=O)cc1)Cc1c3c(c4c(c1-2)-c1cc(OC)c(-c2ccc(C=O)cc2)cc1C4)C(=O)N(CCC(C)C)C3=O,C1CCOC1,414.0,462.0,30317.0,0.52,661.7519
8400,8400,COc1cc2c(cc1-c1ccc(Cl)cc1)Cc1c3c(c4c(c1-2)-c1cc(OC)c(-c2ccc(Cl)cc2)cc1C4)C(=O)N(CCC(C)C)C3=O,C1CCOC1,406.0,466.0,45049.0,0.52,674.62202
8401,8401,COc1cc2c(cc1-c1ccc(F)cc1)Cc1c3c(c4c(c1-2)-c1cc(OC)c(-c2ccc(F)cc2)cc1C4)C(=O)N(CCC(C)C)C3=O,C1CCOC1,405.0,468.0,28185.0,0.52,641.71202
8402,8402,COc1cc2c(cc1-c1ccccc1)Cc1c3c(c4c(c1-2)-c1cc(OC)c(-c2ccccc2)cc1C4)C(=O)N(CCC(C)C)C3=O,C1CCOC1,405.0,469.0,31837.0,0.53,605.7319
8403,8403,COc1cc2c(cc1-c1ccc(C)cc1)Cc1c3c(c4c(c1-2)-c1cc(OC)c(-c2ccc(C)cc2)cc1C4)C(=O)N(CCC(C)C)C3=O,C1CCOC1,411.0,476.0,33664.0,0.67,633.78566
8404,8404,COc1cc2c(cc1-c1ccsc1)Cc1c3c(c4c(c1-2)-c1cc(OC)c(-c2ccsc2)cc1C4)C(=O)N(CCC(C)C)C3=O,C1CCOC1,417.0,487.0,15401.0,0.55,617.78814
8405,8405,COc1ccc(-c2cc3c(cc2OC)-c2c(c4c(c5c2-c2cc(OC)c(-c6ccc(OC)cc6)cc2C5)C(=O)N(CCC(C)C)C4=O)C3)cc1,C1CCOC1,417.0,493.0,15432.0,0.59,665.78366
8406,8406,COc1cc2c(cc1-c1cccs1)Cc1c3c(c4c(c1-2)-c1cc(OC)c(-c2cccs2)cc1C4)C(=O)N(CCC(C)C)C3=O,C1CCOC1,433.0,505.0,43160.0,0.53,617.78814
8407,8407,COc1cc2c(cc1-c1ccc(N(c3ccccc3)c3ccccc3)cc1)Cc1c3c(c4c(c1-2)-c1cc(OC)c(-c2ccc(N(c5ccccc5)c5ccccc5)cc2)cc1C4)C(=O)N(CCC(C)C)C3=O,C1CCOC1,428.0,563.0,41730.0,0.12,940.15282
8408,8408,COc1cc2c(cc1-c1ccc(N(C)C)cc1)Cc1c3c(c4c(c1-2)-c1cc(OC)c(-c2ccc(N(C)C)cc2)cc1C4)C(=O)N(CCC(C)C)C3=O,C1CCOC1,440.0,593.0,44927.0,0.02,691.8693
8409,8409,COc1cc2c(cc1-c1ccccc1)Cc1c3c(c4c(c1-2)-c1cc(OC)c(-c2ccccc2)cc1C4)C(=O)N(CCC(C)C)C3=O,Cc1ccccc1,405.0,460.0,20121.0,0.48,605.7319
8410,8410,COc1cc2c(cc1-c1ccccc1)Cc1c3c(c4c(c1-2)-c1cc(OC)c(-c2ccccc2)cc1C4)C(=O)N(CCC(C)C)C3=O,ClCCl,411.0,489.0,23498.0,0.63,605.7319
8411,8411,COc1cc2c(cc1-c1ccccc1)Cc1c3c(c4c(c1-2)-c1cc(OC)c(-c2ccccc2)cc1C4)C(=O)N(CCC(C)C)C3=O,CCOC(C)=O,405.0,468.0,36220.0,0.61,605.7319
8412,8412,COc1cc2c(cc1-c1ccccc1)Cc1c3c(c4c(c1-2)-c1cc(OC)c(-c2ccccc2)cc1C4)C(=O)N(CCC(C)C)C3=O,ClC(Cl)Cl,414.0,492.0,34820.0,0.64,605.7319
8413,8413,COc1cc2c(cc1-c1ccccc1)Cc1c3c(c4c(c1-2)-c1cc(OC)c(-c2ccccc2)cc1C4)C(=O)N(CCC(C)C)C3=O,CC(C)=O,407.0,486.0,13271.0,0.38,605.7319
8414,8414,COc1cc2c(cc1-c1ccccc1)Cc1c3c(c4c(c1-2)-c1cc(OC)c(-c2ccccc2)cc1C4)C(=O)N(CCC(C)C)C3=O,CC#N,406.0,497.0,12206.0,0.46,605.7319
8415,8415,COc1cc2c(cc1-c1ccccc1)Cc1c3c(c4c(c1-2)-c1cc(OC)c(-c2ccccc2)cc1C4)C(=O)N(CCC(C)C)C3=O,CS(C)=O,413.0,503.0,15128.0,0.47,605.7319
8416,8416,c1csc(-c2ccc(-c3ccc(-c4cccs4)s3)s2)c1,CCCCCCCCCCCCCC,391.0,474.0,30238.55666372906,0.3450245633446556,330.5194
8417,8417,COc1ccsc1-c1ccc(-c2ccc(-c3sccc3OC)s2)s1,CCCCCCCCCCCCCC,409.0,483.0,30238.55666372906,0.3450245633446556,390.57116
8418,8418,Cc1ccsc1-c1ccc(-c2ccc(-c3sccc3C)s2)s1,CCCCCCCCCCCCCC,382.0,473.0,30238.55666372906,0.3450245633446556,358.57316
8419,8419,CCCCCCCCCCc1cc(-c2cc(CCCCCCCCCC)c(-c3cccs3)s2)sc1-c1cccs1,CCCCCCCCCCCCCC,380.0,481.0,30238.55666372906,0.3450245633446556,611.057
8420,8420,c1csc(-c2ccc(-c3ccc(-c4cccs4)s3)s2)c1,CCC(C)C,427.61686785957215,500.2435736571546,0.52,0.27,330.5194
8421,8421,COc1ccsc1-c1ccc(-c2ccc(-c3sccc3OC)s2)s1,CCC(C)C,427.61686785957215,500.2435736571546,0.61,0.25,390.57116
8422,8422,Cc1ccsc1-c1ccc(-c2ccc(-c3sccc3C)s2)s1,CCC(C)C,427.61686785957215,500.2435736571546,0.43,0.19,358.57316
8423,8423,CCCCCCCCCCc1cc(-c2cc(CCCCCCCCCC)c(-c3cccs3)s2)sc1-c1cccs1,CCC(C)C,427.61686785957215,500.2435736571546,0.38,0.16,611.057
8424,8424,N#Cc1ccc(C#Cc2ccc3ccc4ccc(C#Cc5ccc(C#N)cc5)c5ccc2c3c45)cc1,CCCCCC,412.0,435.5,30238.55666372906,0.8004,452.51504
8425,8425,N#Cc1ccc(C#Cc2ccc3ccc4ccc(C#Cc5ccc(C#N)cc5)c5ccc2c3c45)cc1,Cc1ccccc1,414.0,446.4,30238.55666372906,0.3450245633446556,452.51504
8426,8426,N#Cc1ccc(C#Cc2ccc3ccc4ccc(C#Cc5ccc(C#N)cc5)c5ccc2c3c45)cc1,C1COCCO1,408.0,443.3,30238.55666372906,0.3450245633446556,452.51504
8427,8427,N#Cc1ccc(C#Cc2ccc3ccc4ccc(C#Cc5ccc(C#N)cc5)c5ccc2c3c45)cc1,CCOC(C)=O,406.0,442.4,30238.55666372906,0.3450245633446556,452.51504
8428,8428,N#Cc1ccc(C#Cc2ccc3ccc4ccc(C#Cc5ccc(C#N)cc5)c5ccc2c3c45)cc1,ClCCl,412.0,448.8,30238.55666372906,0.732,452.51504
8429,8429,N#Cc1ccc(C#Cc2ccc3ccc4ccc(C#Cc5ccc(C#N)cc5)c5ccc2c3c45)cc1,CC(C)=O,405.0,445.8,30238.55666372906,0.3450245633446556,452.51504
8430,8430,N#Cc1ccc(C#Cc2ccc3ccc4ccc(C#Cc5ccc(C#N)cc5)c5ccc2c3c45)cc1,CCCCCCO,410.0,448.0,30238.55666372906,0.3450245633446556,452.51504
8431,8431,N#Cc1ccc(C#Cc2ccc3ccc4ccc(C#Cc5ccc(C#N)cc5)c5ccc2c3c45)cc1,CCO,407.0,445.5,30238.55666372906,0.3450245633446556,452.51504
8432,8432,N#Cc1ccc(C#Cc2ccc3ccc4ccc(C#Cc5ccc(C#N)cc5)c5ccc2c3c45)cc1,CO,405.0,445.3,30238.55666372906,0.7337,452.51504
8433,8433,CN(C)c1ccc(C#Cc2ccc3ccc4ccc(C#Cc5ccc(N(C)C)cc5)c5ccc2c3c45)cc1,CCCCCC,421.0,459.0,30238.55666372906,0.6323,488.63232
8434,8434,CN(C)c1ccc(C#Cc2ccc3ccc4ccc(C#Cc5ccc(N(C)C)cc5)c5ccc2c3c45)cc1,Cc1ccccc1,429.0,482.0,30238.55666372906,0.3450245633446556,488.63232
8435,8435,CN(C)c1ccc(C#Cc2ccc3ccc4ccc(C#Cc5ccc(N(C)C)cc5)c5ccc2c3c45)cc1,C1COCCO1,429.0,491.8,30238.55666372906,0.3450245633446556,488.63232
8436,8436,CN(C)c1ccc(C#Cc2ccc3ccc4ccc(C#Cc5ccc(N(C)C)cc5)c5ccc2c3c45)cc1,CCOC(C)=O,428.0,529.9,30238.55666372906,0.3450245633446556,488.63232
8437,8437,CN(C)c1ccc(C#Cc2ccc3ccc4ccc(C#Cc5ccc(N(C)C)cc5)c5ccc2c3c45)cc1,ClCCl,429.0,532.7,30238.55666372906,0.5339,488.63232
8438,8438,CN(C)c1ccc(C#Cc2ccc3ccc4ccc(C#Cc5ccc(N(C)C)cc5)c5ccc2c3c45)cc1,CC(C)=O,431.0,570.9,30238.55666372906,0.3450245633446556,488.63232
8439,8439,CN(C)c1ccc(C#Cc2ccc3ccc4ccc(C#Cc5ccc(N(C)C)cc5)c5ccc2c3c45)cc1,CCCCCCO,429.0,531.8,30238.55666372906,0.3450245633446556,488.63232
8440,8440,CN(C)c1ccc(C#Cc2ccc3ccc4ccc(C#Cc5ccc(N(C)C)cc5)c5ccc2c3c45)cc1,CCO,426.0,543.0,30238.55666372906,0.3450245633446556,488.63232
8441,8441,CN(C)c1ccc(C#Cc2ccc3ccc4ccc(C#Cc5ccc(N(C)C)cc5)c5ccc2c3c45)cc1,CO,427.0,555.1,30238.55666372906,0.2562,488.63232
8442,8442,Nc1ccc(C#Cc2ccc3ccc4ccc(C#Cc5ccc(N)cc5)c5ccc2c3c45)cc1,CCCCCC,421.0,444.0,30238.55666372906,0.4657,432.5248
8443,8443,Nc1ccc(C#Cc2ccc3ccc4ccc(C#Cc5ccc(N)cc5)c5ccc2c3c45)cc1,Cc1ccccc1,417.0,463.0,30238.55666372906,0.3450245633446556,432.5248
8444,8444,Nc1ccc(C#Cc2ccc3ccc4ccc(C#Cc5ccc(N)cc5)c5ccc2c3c45)cc1,C1COCCO1,420.0,476.0,30238.55666372906,0.3450245633446556,432.5248
8445,8445,Nc1ccc(C#Cc2ccc3ccc4ccc(C#Cc5ccc(N)cc5)c5ccc2c3c45)cc1,CCOC(C)=O,419.0,506.0,30238.55666372906,0.3450245633446556,432.5248
8446,8446,Nc1ccc(C#Cc2ccc3ccc4ccc(C#Cc5ccc(N)cc5)c5ccc2c3c45)cc1,ClCCl,417.0,492.0,30238.55666372906,0.6458,432.5248
8447,8447,Nc1ccc(C#Cc2ccc3ccc4ccc(C#Cc5ccc(N)cc5)c5ccc2c3c45)cc1,CC(C)=O,421.0,538.0,30238.55666372906,0.3450245633446556,432.5248
8448,8448,Nc1ccc(C#Cc2ccc3ccc4ccc(C#Cc5ccc(N)cc5)c5ccc2c3c45)cc1,CCCCCCO,421.0,534.0,30238.55666372906,0.3450245633446556,432.5248
8449,8449,Nc1ccc(C#Cc2ccc3ccc4ccc(C#Cc5ccc(N)cc5)c5ccc2c3c45)cc1,CCO,419.0,540.0,30238.55666372906,0.3450245633446556,432.5248
8450,8450,Nc1ccc(C#Cc2ccc3ccc4ccc(C#Cc5ccc(N)cc5)c5ccc2c3c45)cc1,CO,415.0,557.0,30238.55666372906,0.199,432.5248
8451,8451,CN(C)c1ccc(C#Cc2ccc3ccc4c(C#Cc5ccc(N(C)C)cc5)ccc5ccc2c3c54)cc1,CCCCCC,439.0,460.4,30238.55666372906,0.6931,488.63232
8452,8452,CN(C)c1ccc(C#Cc2ccc3ccc4c(C#Cc5ccc(N(C)C)cc5)ccc5ccc2c3c54)cc1,Cc1ccccc1,433.0,483.7,30238.55666372906,0.3450245633446556,488.63232
8453,8453,CN(C)c1ccc(C#Cc2ccc3ccc4c(C#Cc5ccc(N(C)C)cc5)ccc5ccc2c3c54)cc1,C1COCCO1,430.0,489.2,30238.55666372906,0.3450245633446556,488.63232
8454,8454,CN(C)c1ccc(C#Cc2ccc3ccc4c(C#Cc5ccc(N(C)C)cc5)ccc5ccc2c3c54)cc1,CCOC(C)=O,431.0,523.5,30238.55666372906,0.3450245633446556,488.63232
8455,8455,CN(C)c1ccc(C#Cc2ccc3ccc4c(C#Cc5ccc(N(C)C)cc5)ccc5ccc2c3c54)cc1,ClCCl,439.0,532.8,30238.55666372906,0.531,488.63232
8456,8456,CN(C)c1ccc(C#Cc2ccc3ccc4c(C#Cc5ccc(N(C)C)cc5)ccc5ccc2c3c54)cc1,CC(C)=O,447.0,569.6,30238.55666372906,0.3450245633446556,488.63232
8457,8457,CN(C)c1ccc(C#Cc2ccc3ccc4c(C#Cc5ccc(N(C)C)cc5)ccc5ccc2c3c54)cc1,CCCCCCO,430.0,528.2,30238.55666372906,0.3450245633446556,488.63232
8458,8458,CN(C)c1ccc(C#Cc2ccc3ccc4c(C#Cc5ccc(N(C)C)cc5)ccc5ccc2c3c54)cc1,CCO,431.0,540.0,30238.55666372906,0.3450245633446556,488.63232
